,day,year,DIN,Temp,po4,sio4,Date,month
1293,197,2014,3.833391161,18.7270418,0.232185285,1.515319859,7/16/2014,7
1294,198,2014,3.837773684,18.79272595,0.235091041,1.523935048,7/17/2014,7
1295,199,2014,3.843258893,18.85715857,0.238020077,1.533181783,7/18/2014,7
1296,200,2014,3.849847228,18.92031443,0.240971278,1.54306032,7/19/2014,7
1297,201,2014,3.857539112,18.982166,0.243943531,1.553570592,7/20/2014,7
1298,202,2014,3.866334965,19.04268514,0.246935725,1.564712453,7/21/2014,7
1299,203,2014,3.876235206,19.10184375,0.249946748,1.576485758,7/22/2014,7
1300,204,2014,3.887240255,19.15961322,0.252975487,1.588890358,7/23/2014,7
1301,205,2014,3.89935034,19.21596264,0.256020835,1.60192603,7/24/2014,7
1302,206,2014,3.912564729,19.27085849,0.259081698,1.615592149,7/25/2014,7
1303,207,2014,3.926881733,19.32426519,0.262157003,1.629887694,7/26/2014,7
1304,208,2014,3.942299281,19.37614647,0.265245682,1.644811485,7/27/2014,7
1305,209,2014,3.958814536,19.42646475,0.268346689,1.660362025,7/28/2014,7
1306,210,2014,3.976424469,19.47518214,0.271458982,1.676537738,7/29/2014,7
1307,211,2014,3.995126051,19.52226076,0.274581518,1.693337047,7/30/2014,7
1308,212,2014,4.014916256,19.56766272,0.277713254,1.710758378,7/31/2014,7
1309,213,2014,4.035792053,19.61135013,0.280853149,1.728800154,8/1/2014,8
1310,214,2014,4.057750416,19.65328511,0.284000159,1.747460798,8/2/2014,8
1311,215,2014,4.080788315,19.69342978,0.287153242,1.766738734,8/3/2014,8
1312,216,2014,4.104902723,19.73174636,0.290311356,1.786632388,8/4/2014,8
1313,217,2014,4.13009061,19.76819719,0.293473458,1.807140181,8/5/2014,8
1314,218,2014,4.156348949,19.80274516,0.296638506,1.828260539,8/6/2014,8
1315,219,2014,4.183674712,19.83535325,0.299805457,1.849991885,8/7/2014,8
1316,220,2014,4.21206487,19.86598447,0.302973269,1.872332644,8/8/2014,8
1317,221,2014,4.241516394,19.89460182,0.3061409,1.895281238,8/9/2014,8
1318,222,2014,4.272026257,19.9211683,0.309307306,1.918836092,8/10/2014,8
1319,223,2014,4.30359143,19.94564689,0.312471446,1.942995631,8/11/2014,8
1320,224,2014,4.336208885,19.96800061,0.315632278,1.967758277,8/12/2014,8
1321,225,2014,4.369875593,19.98819246,0.318788758,1.993122455,8/13/2014,8
1322,226,2014,4.404588526,20.00618542,0.321939844,2.019086588,8/14/2014,8
1323,227,2014,4.440344657,20.02194251,0.325084493,2.045649101,8/15/2014,8
1324,228,2014,4.477140955,20.03542671,0.328221664,2.072808418,8/16/2014,8
1325,229,2014,4.514974391,20.04660184,0.331350328,2.100562887,8/17/2014,8
1326,230,2014,4.553841915,20.05543495,0.334469513,2.128910561,8/18/2014,8
1327,231,2014,4.593740295,20.0618948,0.337578277,2.157849342,8/19/2014,8
1328,232,2014,4.63466557,20.06595382,0.340675736,2.187376838,8/20/2014,8
1329,233,2014,4.676613598,20.06758537,0.343761022,2.217490584,8/21/2014,8
1330,234,2014,4.719580055,20.06676384,0.346833282,2.24818804,8/22/2014,8
1331,235,2014,4.763559899,20.06346789,0.349891728,2.279466377,8/23/2014,8
1332,236,2014,4.808547908,20.05767723,0.352935587,2.311322693,8/24/2014,8
1333,237,2014,4.854538684,20.04937275,0.355964101,2.343754012,8/25/2014,8
1334,238,2014,4.901526115,20.03854012,0.358976582,2.376757075,8/26/2014,8
1335,239,2014,4.949503917,20.02516618,0.361972358,2.41032855,8/27/2014,8
1336,240,2014,4.998465625,20.00923908,0.364950774,2.444465034,8/28/2014,8
1337,241,2014,5.04840408,19.99075217,0.367911246,2.479162844,8/29/2014,8
1338,242,2014,5.09931194,19.96970144,0.370853225,2.514418157,8/30/2014,8
1339,243,2014,5.151181853,19.94608831,0.373776235,2.550226872,8/31/2014,8
1340,244,2014,5.20400646,19.91991557,0.376679818,2.586584819,9/1/2014,9
1341,245,2014,5.257778404,19.89118601,0.379563517,2.623487828,9/2/2014,9
1342,246,2014,5.312490326,19.85990385,0.382426874,2.66093173,9/3/2014,9
1343,247,2014,5.36813487,19.82607908,0.38526943,2.698912353,9/4/2014,9
1344,248,2014,5.424704677,19.78972461,0.388090728,2.737425528,9/5/2014,9
1345,249,2014,5.48219239,19.75085919,0.39089031,2.776467084,9/6/2014,9
1346,250,2014,5.540590651,19.70950454,0.393667719,2.816032853,9/7/2014,9
1347,251,2014,5.599892103,19.66568828,0.396422495,2.856118663,9/8/2014,9
1348,252,2014,5.660089387,19.6194395,0.399154182,2.896720345,9/9/2014,9
1349,253,2014,5.721175146,19.5707873,0.401862321,2.937833729,9/10/2014,9
1350,254,2014,5.783142023,19.51976077,0.404546455,2.979454644,9/11/2014,9
1351,255,2014,5.845982659,19.46638903,0.407206126,3.02157892,9/12/2014,9
1352,256,2014,5.909689697,19.41070115,0.409840876,3.064202389,9/13/2014,9
1353,257,2014,5.97425578,19.35272624,0.412450246,3.107320878,9/14/2014,9
1354,258,2014,6.039673548,19.2924934,0.41503378,3.150930219,9/15/2014,9
1355,259,2014,6.105935646,19.23003172,0.417591018,3.195026241,9/16/2014,9
1356,260,2014,6.173034715,19.1653703,0.420121505,3.239604774,9/17/2014,9
1357,261,2014,6.240963398,19.09853824,0.42262478,3.284661649,9/18/2014,9
1358,262,2014,6.309714333,19.02956593,0.425100408,3.330192638,9/19/2014,9
1359,263,2014,6.379280148,18.95848896,0.427548033,3.376193287,9/20/2014,9
1360,264,2014,6.449653469,18.88534545,0.429967342,3.422659029,9/21/2014,9
1361,265,2014,6.520826919,18.81017842,0.432358104,3.469585078,9/22/2014,9
1362,266,2014,6.592793123,18.73303214,0.434720107,3.516966591,9/23/2014,9
1363,267,2014,6.665544706,18.65395087,0.437053142,3.564798726,9/24/2014,9
1364,268,2014,6.739074293,18.57297887,0.439356998,3.613076641,9/25/2014,9
1365,269,2014,6.813374375,18.4901614,0.441631484,3.661795442,9/26/2014,9
1366,270,2014,6.88843679,18.40554781,0.443876512,3.710949983,9/27/2014,9
1367,271,2014,6.96425272,18.31918842,0.446092096,3.760534871,9/28/2014,9
1368,272,2014,7.040813222,18.2311336,0.448278268,3.81054466,9/29/2014,9
1369,273,2014,7.118109227,18.14143367,0.450435082,3.860973857,9/30/2014,9
1370,274,2014,7.196131178,18.05013898,0.45256267,3.911816786,10/1/2014,10
1371,275,2014,7.274869393,17.95729987,0.454661187,3.963067721,10/2/2014,10
1372,276,2014,7.35431419,17.86296669,0.456730785,4.014720937,10/3/2014,10
1373,277,2014,7.434455889,17.76718977,0.458771617,4.066770709,10/4/2014,10
1374,278,2014,7.515284807,17.67001946,0.460783836,4.119211312,10/5/2014,10
1375,279,2014,7.596791264,17.57150611,0.462767595,4.172037022,10/6/2014,10
1376,280,2014,7.678965579,17.47170005,0.464723048,4.225242113,10/7/2014,10
1377,281,2014,7.761798069,17.37065163,0.466650348,4.278820859,10/8/2014,10
1378,282,2014,7.845279055,17.26841119,0.468549647,4.332767538,10/9/2014,10
1379,283,2014,7.929398853,17.16502906,0.470421099,4.387076422,10/10/2014,10
1380,284,2014,8.014147784,17.06055561,0.472264857,4.441741788,10/11/2014,10
1381,285,2014,8.099516165,16.95504116,0.474081073,4.49675791,10/12/2014,10
1382,286,2014,8.185494316,16.84853606,0.475869902,4.552119063,10/13/2014,10
1383,287,2014,8.272072555,16.74109065,0.477631496,4.607819523,10/14/2014,10
1384,288,2014,8.359241201,16.63275527,0.479366008,4.663853565,10/15/2014,10
1385,289,2014,8.446990573,16.52358007,0.481073591,4.720215462,10/16/2014,10
1386,290,2014,8.535310988,16.41361437,0.482754398,4.776899492,10/17/2014,10
1387,291,2014,8.624192765,16.30290697,0.484408599,4.833899904,10/18/2014,10
1388,292,2014,8.713626216,16.19150493,0.486036426,4.891210859,10/19/2014,10
1389,293,2014,8.803601652,16.07945342,0.487638127,4.948826492,10/20/2014,10
1390,294,2014,8.894109384,15.96679721,0.48921395,5.006740939,10/21/2014,10
1391,295,2014,8.985139721,15.85358106,0.490764143,5.064948336,10/22/2014,10
1392,296,2014,9.076682977,15.73984975,0.492288956,5.123442817,10/23/2014,10
1393,297,2014,9.168729415,15.62564734,0.493788648,5.182218507,10/24/2014,10
1394,298,2014,9.261269125,15.51101514,0.495263539,5.241269476,10/25/2014,10
1395,299,2014,9.354292148,15.39599372,0.496713958,5.30058978,10/26/2014,10
1396,300,2014,9.447788528,15.28062368,0.498140235,5.360173477,10/27/2014,10
1397,301,2014,9.541748279,15.16494472,0.499542715,5.420014618,10/28/2014,10
1398,302,2014,9.636161286,15.0489919,0.500921798,5.48010723,10/29/2014,10
1399,303,2014,9.731017317,14.93279553,0.502277948,5.540445319,10/30/2014,10
1400,304,2014,9.826306116,14.81638499,0.503611637,5.601022885,10/31/2014,10
1401,305,2014,9.922017428,14.69978962,0.504923339,5.661833932,11/1/2014,11
1402,306,2014,10.018141,14.58303879,0.506213527,5.722872462,11/2/2014,11
1403,307,2014,10.11466657,14.46616185,0.507482675,5.784132476,11/3/2014,11
1404,308,2014,10.21158389,14.34918817,0.508731256,5.845607976,11/4/2014,11
1405,309,2014,10.3088827,14.23214709,0.509959743,5.907292966,11/5/2014,11
1406,310,2014,10.40655275,14.11506797,0.51116861,5.969181446,11/6/2014,11
1407,311,2014,10.50458378,13.99798018,0.51235833,6.031267419,11/7/2014,11
1408,312,2014,10.60296554,13.88091307,0.513529376,6.093544888,11/8/2014,11
1409,313,2014,10.70168777,13.763896,0.514682222,6.156007853,11/9/2014,11
1410,314,2014,10.80074022,13.64695833,0.515817341,6.218650318,11/10/2014,11
1411,315,2014,10.90011262,13.53012942,0.516935207,6.281466284,11/11/2014,11
1412,316,2014,10.99979473,13.41343862,0.518036293,6.344449754,11/12/2014,11
1413,317,2014,11.0997763,13.29691528,0.519121072,6.407594729,11/13/2014,11
1414,318,2014,11.20004706,13.18058878,0.520190018,6.470895212,11/14/2014,11
1415,319,2014,11.30059675,13.06448847,0.521243604,6.534345205,11/15/2014,11
1416,320,2014,11.40141514,12.94864369,0.522282303,6.59793871,11/16/2014,11
1417,321,2014,11.50249195,12.83308383,0.523306589,6.661669728,11/17/2014,11
1418,322,2014,11.60381694,12.71783679,0.524316937,6.725532308,11/18/2014,11
1419,323,2014,11.70537996,12.60292341,0.525313828,6.789520723,11/19/2014,11
1420,324,2014,11.80717127,12.4883574,0.526297749,6.853629487,11/20/2014,11
1421,325,2014,11.90918121,12.37415109,0.527269188,6.917853159,11/21/2014,11
1422,326,2014,12.01140014,12.26031677,0.528228633,6.982186355,11/22/2014,11
1423,327,2014,12.11381842,12.14686677,0.529176565,7.046623921,11/23/2014,11
1424,328,2014,12.21642657,12.03381208,0.530113467,7.111160822,11/24/2014,11
1425,329,2014,12.31921577,11.92115717,0.531039807,7.175792346,11/25/2014,11
1426,330,2014,12.42217807,11.80889882,0.531956039,7.240514176,11/26/2014,11
1427,331,2014,12.52530628,11.69702757,0.532862601,7.305322348,11/27/2014,11
1428,332,2014,12.62859334,11.58553268,0.533759928,7.370212963,11/28/2014,11
1429,333,2014,12.73203221,11.47440346,0.534648453,7.435182124,11/29/2014,11
1430,334,2014,12.83561585,11.36362917,0.535528611,7.500225935,11/30/2014,11
1431,335,2014,12.93933721,11.25319809,0.536400837,7.565340498,12/1/2014,12
1432,336,2014,13.04318924,11.14309445,0.537265565,7.630521916,12/2/2014,12
1433,337,2014,13.14716489,11.03330148,0.538123229,7.695766293,12/3/2014,12
1434,338,2014,13.25125712,10.9238024,0.538974265,7.761069731,12/4/2014,12
1435,339,2014,13.35545889,10.81458044,0.539819106,7.826428332,12/5/2014,12
1436,340,2014,13.45976313,10.70561881,0.540658186,7.891838201,12/6/2014,12
1437,341,2014,13.56416281,10.59690075,0.541491941,7.95729544,12/7/2014,12
1438,342,2014,13.66865089,10.48840948,0.542320805,8.022796151,12/8/2014,12
1439,343,2014,13.7732203,10.38012822,0.543145212,8.088336438,12/9/2014,12
1440,344,2014,13.87786402,10.27204019,0.543965596,8.153912403,12/10/2014,12
1441,345,2014,13.98257498,10.16412863,0.544782393,8.219520151,12/11/2014,12
1442,346,2014,14.08734615,10.05637675,0.545596036,8.285155782,12/12/2014,12
1443,347,2014,14.19217047,9.948767775,0.54640696,8.350815401,12/13/2014,12
1444,348,2014,14.29704092,9.841284939,0.547215585,8.416495251,12/14/2014,12
1445,349,2014,14.40195046,9.733911467,0.548022269,8.482192133,12/15/2014,12
1446,350,2014,14.5068921,9.626630592,0.54882736,8.547902991,12/16/2014,12
1447,351,2014,14.61185919,9.519425852,0.549631183,8.613624921,12/17/2014,12
1448,352,2014,14.71684646,9.412282009,0.550434001,8.679355634,12/18/2014,12
1449,353,2014,14.82184901,9.305184131,0.551236056,8.745092993,12/19/2014,12
1450,354,2014,14.92686234,9.198117921,0.552037572,8.810835033,12/20/2014,12
1451,355,2014,15.03188344,9.091072366,0.552838699,8.876580456,12/21/2014,12
1452,356,2014,15.13690974,8.984040082,0.553639566,8.942328135,12/22/2014,12
1453,357,2014,15.24193864,8.877014434,0.554440304,9.008076942,12/23/2014,12
1454,358,2014,15.34696797,8.769989891,0.555241019,9.073825937,12/24/2014,12
1455,359,2014,15.45199729,8.662965349,0.556041735,9.139574932,12/25/2014,12
1456,360,2014,15.55702662,8.555940807,0.556842451,9.205323927,12/26/2014,12
1457,361,2014,15.66205595,8.448916264,0.557643167,9.271072922,12/27/2014,12
1458,362,2014,15.76708527,8.341891722,0.558443883,9.336821917,12/28/2014,12
1459,363,2014,15.8721146,8.234867179,0.559244599,9.402570912,12/29/2014,12
1460,364,2014,15.97714393,8.127842637,0.560045314,9.468319907,12/30/2014,12
1461,365,2014,16.08217325,8.020818094,0.56084603,9.534068902,12/31/2014,12
1462,1,2015,17.68429995,8.317456489,0.731058651,8.779100743,1/1/2015,1
1463,2,2015,17.57379176,8.280486254,0.724859793,8.72074416,1/2/2015,1
1464,3,2015,17.46328357,8.243516018,0.718660935,8.662387576,1/3/2015,1
1465,4,2015,17.35277537,8.206545783,0.712462077,8.604030993,1/4/2015,1
1466,5,2015,17.24226718,8.169575548,0.706263219,8.54567441,1/5/2015,1
1467,6,2015,17.13175899,8.132605312,0.700064361,8.487317826,1/6/2015,1
1468,7,2015,17.02125079,8.095635077,0.693865503,8.428961243,1/7/2015,1
1469,8,2015,16.9107426,8.058664841,0.687666645,8.370604659,1/8/2015,1
1470,9,2015,16.80023441,8.021694606,0.681467787,8.312248076,1/9/2015,1
1471,10,2015,16.68972621,7.98472437,0.675268929,8.253891492,1/10/2015,1
1472,11,2015,16.57921802,7.947754135,0.669070072,8.195534909,1/11/2015,1
1473,12,2015,16.46870983,7.9107839,0.662871214,8.137178326,1/12/2015,1
1474,13,2015,16.35820163,7.873813664,0.656672356,8.078821742,1/13/2015,1
1475,14,2015,16.24769344,7.836843429,0.650473498,8.020465159,1/14/2015,1
1476,15,2015,16.13718524,7.799873193,0.64427464,7.962108575,1/15/2015,1
1477,16,2015,16.02667705,7.762902958,0.638075782,7.903751992,1/16/2015,1
1478,17,2015,15.91616887,7.725935418,0.631876981,7.845395636,1/17/2015,1
1479,18,2015,15.80566075,7.688986556,0.625678522,7.787040646,1/18/2015,1
1480,19,2015,15.69515277,7.652085065,0.619480748,7.728688387,1/19/2015,1
1481,20,2015,15.58464499,7.615262145,0.613284001,7.670340226,1/20/2015,1
1482,21,2015,15.47413802,7.578550941,0.607088673,7.611997732,1/21/2015,1
1483,22,2015,15.36363467,7.541992388,0.600895361,7.553663301,1/22/2015,1
1484,23,2015,15.25313829,7.505630956,0.594704712,7.495339531,1/23/2015,1
1485,24,2015,15.14265224,7.469517481,0.588517374,7.437029022,1/24/2015,1
1486,25,2015,15.03217988,7.433704384,0.582333992,7.378734372,1/25/2015,1
1487,26,2015,14.92172456,7.39824409,0.576155215,7.320458181,1/26/2015,1
1488,27,2015,14.81128963,7.363189022,0.56998169,7.262203048,1/27/2015,1
1489,28,2015,14.70087844,7.328591604,0.563814063,7.203971572,1/28/2015,1
1490,29,2015,14.59049481,7.294504854,0.55765302,7.145766518,1/29/2015,1
1491,30,2015,14.48014429,7.260984174,0.551499404,7.08759131,1/30/2015,1
1492,31,2015,14.36983291,7.228085559,0.545354096,7.029449537,1/31/2015,1
1493,32,2015,14.2595667,7.195865005,0.539217975,6.971344788,2/1/2015,2
1494,33,2015,14.14935167,7.164378508,0.533091924,6.913280652,2/2/2015,2
1495,34,2015,14.03919383,7.133682062,0.526976823,6.85526072,2/3/2015,2
1496,35,2015,13.92909922,7.103831666,0.520873552,6.797288579,2/4/2015,2
1497,36,2015,13.81907385,7.074883313,0.514782994,6.739367819,2/5/2015,2
1498,37,2015,13.70912374,7.046893,0.508706028,6.68150203,2/6/2015,2
1499,38,2015,13.59925491,7.019916722,0.502643536,6.623694801,2/7/2015,2
1500,39,2015,13.48947337,6.994010477,0.496596399,6.56594972,2/8/2015,2
1501,40,2015,13.37978516,6.969230258,0.490565496,6.508270378,2/9/2015,2
1502,41,2015,13.27019629,6.945632063,0.48455171,6.450660363,2/10/2015,2
1503,42,2015,13.16071277,6.923271886,0.478555922,6.393123264,2/11/2015,2
1504,43,2015,13.05134063,6.902205725,0.472579011,6.335662672,2/12/2015,2
1505,44,2015,12.9420859,6.882489573,0.466621859,6.278282174,2/13/2015,2
1506,45,2015,12.83295458,6.864179429,0.460685347,6.220985361,2/14/2015,2
1507,46,2015,12.72395269,6.847331286,0.454770356,6.163775821,2/15/2015,2
1508,47,2015,12.61508627,6.832001141,0.448877766,6.106657145,2/16/2015,2
1509,48,2015,12.50636157,6.818243327,0.443008474,6.049633006,2/17/2015,2
1510,49,2015,12.3977858,6.806105526,0.43716343,5.992707423,2/18/2015,2
1511,50,2015,12.28936667,6.795633755,0.431343614,5.935884578,2/19/2015,2
1512,51,2015,12.18111276,6.786874034,0.425550051,5.879168968,2/20/2015,2
1513,52,2015,12.07303285,6.779872381,0.41978378,5.82256517,2/21/2015,2
1514,53,2015,11.96513577,6.774672822,0.414045848,5.766077828,2/22/2015,2
1515,54,2015,11.85743033,6.771311413,0.408337336,5.70971186,2/23/2015,2
1516,55,2015,11.74992535,6.76982222,0.402659334,5.653472254,2/24/2015,2
1517,56,2015,11.64262966,6.770239306,0.397012932,5.597363996,2/25/2015,2
1518,57,2015,11.53555207,6.772596736,0.391399218,5.541392075,2/26/2015,2
1519,58,2015,11.42870142,6.776926372,0.385819288,5.485561529,2/27/2015,2
1520,59,2015,11.32208653,6.783251275,0.380274246,5.42987761,2/28/2015,2
1521,60,2015,11.21571625,6.791592304,0.374765203,5.37434562,3/1/2015,3
1522,61,2015,11.10959941,6.801970317,0.369293268,5.318970863,3/2/2015,3
1523,62,2015,11.00374485,6.814406173,0.363859552,5.263758644,3/3/2015,3
1524,63,2015,10.89816152,6.828918441,0.358465161,5.208714302,3/4/2015,3
1525,64,2015,10.79285887,6.845516528,0.353111197,5.153843332,3/5/2015,3
1526,65,2015,10.68784642,6.864207551,0.347798762,5.099151268,3/6/2015,3
1527,66,2015,10.58313374,6.884998627,0.342528953,5.04464364,3/7/2015,3
1528,67,2015,10.47873038,6.907896874,0.337302872,4.990325982,3/8/2015,3
1529,68,2015,10.37464588,6.932909409,0.332121619,4.936203827,3/9/2015,3
1530,69,2015,10.27088979,6.960043349,0.326986293,4.882282706,3/10/2015,3
1531,70,2015,10.16747166,6.98930581,0.321897994,4.828568152,3/11/2015,3
1532,71,2015,10.06440105,7.020703911,0.316857822,4.775065697,3/12/2015,3
1533,72,2015,9.961687492,7.054244768,0.311866878,4.721780875,3/13/2015,3
1534,73,2015,9.859340546,7.089935498,0.306926261,4.668719216,3/14/2015,3
1535,74,2015,9.757369758,7.127783219,0.302037071,4.615886255,3/15/2015,3
1536,75,2015,9.655784678,7.167795047,0.297200408,4.563287522,3/16/2015,3
1537,76,2015,9.554594855,7.2099781,0.292417372,4.510928551,3/17/2015,3
1538,77,2015,9.453809838,7.254337511,0.28768905,4.458814878,3/18/2015,3
1539,78,2015,9.353439178,7.300870481,0.283016475,4.406952055,3/19/2015,3
1540,79,2015,9.253492423,7.349572223,0.278400667,4.355345636,3/20/2015,3
1541,80,2015,9.153979124,7.400437956,0.273842646,4.304001178,3/21/2015,3
1542,81,2015,9.05490883,7.453462894,0.269343432,4.252924235,3/22/2015,3
1543,82,2015,8.956291092,7.508642253,0.264904045,4.202120364,3/23/2015,3
1544,83,2015,8.858135459,7.565969598,0.260525504,4.151595118,3/24/2015,3
1545,84,2015,8.760451474,7.625430302,0.256208813,4.101354045,3/25/2015,3
1546,85,2015,8.663248658,7.687001742,0.2519549,4.051402647,3/26/2015,3
1547,86,2015,8.566536522,7.750658254,0.247764659,4.001746405,3/27/2015,3
1548,87,2015,8.470324578,7.816368368,0.243638905,3.952390743,3/28/2015,3
1549,88,2015,8.374622308,7.884097851,0.239578416,3.903341055,3/29/2015,3
1550,89,2015,8.279439099,7.953807235,0.235583885,3.854602665,3/30/2015,3
1551,90,2015,8.184784312,8.02545574,0.231655988,3.806180879,3/31/2015,3
1552,91,2015,8.090667271,8.099001503,0.227795379,3.758080979,4/1/2015,4
1553,92,2015,7.997097149,8.174398319,0.224002622,3.710308161,4/2/2015,4
1554,93,2015,7.904083084,8.2515989,0.220278261,3.662867596,4/3/2015,4
1555,94,2015,7.81163421,8.330555956,0.216622841,3.615764455,4/4/2015,4
1556,95,2015,7.719759664,8.411221424,0.213036904,3.56900391,4/5/2015,4
1557,96,2015,7.628468583,8.493544149,0.209520994,3.522591133,4/6/2015,4
1558,97,2015,7.537770102,8.577472201,0.206075655,3.476531294,4/7/2015,4
1559,98,2015,7.447673358,8.662953651,0.202701431,3.430829566,4/8/2015,4
1560,99,2015,7.358187487,8.749936569,0.199398865,3.385491119,4/9/2015,4
1561,100,2015,7.269321624,8.838369026,0.196168501,3.340521127,4/10/2015,4
1562,101,2015,7.181084907,8.928199093,0.193010882,3.295924759,4/11/2015,4
1563,102,2015,7.093486471,9.019374839,0.189926553,3.251707188,4/12/2015,4
1564,103,2015,7.006535453,9.111844185,0.186916057,3.207873584,4/13/2015,4
1565,104,2015,6.920240988,9.205554445,0.183979938,3.164429121,4/14/2015,4
1566,105,2015,6.834612213,9.300452781,0.181118739,3.121378968,4/15/2015,4
1567,106,2015,6.749658263,9.396486355,0.178333003,3.078728298,4/16/2015,4
1568,107,2015,6.665388182,9.493602468,0.175623248,3.036482238,4/17/2015,4
1569,108,2015,6.581810635,9.591748962,0.172989878,2.994645737,4/18/2015,4
1570,109,2015,6.498934189,9.690874086,0.170433243,2.953223654,4/19/2015,4
1571,110,2015,6.416767406,9.790927497,0.167953581,2.91222066,4/20/2015,4
1572,111,2015,6.335318841,9.891860452,0.165551099,2.87164138,4/21/2015,4
1573,112,2015,6.254597053,9.993624541,0.163226008,2.831490439,4/22/2015,4
1574,113,2015,6.174610597,10.09617135,0.160978517,2.791772462,4/23/2015,4
1575,114,2015,6.095368028,10.19945304,0.158808805,2.752492023,4/24/2015,4
1576,115,2015,6.016877891,10.30342401,0.156716937,2.713653488,4/25/2015,4
1577,116,2015,5.939148725,10.40803921,0.15470295,2.67526117,4/26/2015,4
1578,117,2015,5.862189073,10.51325363,0.152766878,2.637319383,4/27/2015,4
1579,118,2015,5.786007476,10.61902222,0.150908758,2.599832443,4/28/2015,4
1580,119,2015,5.710612474,10.72529995,0.149128625,2.562804663,4/29/2015,4
1581,120,2015,5.636012482,10.83204261,0.147426486,2.5262403,4/30/2015,4
1582,121,2015,5.562215405,10.93920933,0.14580223,2.490143382,5/1/2015,5
1583,122,2015,5.489229023,11.04676004,0.144255715,2.45451788,5/2/2015,5
1584,123,2015,5.417061114,11.1546547,0.142786803,2.419367765,5/3/2015,5
1585,124,2015,5.345719457,11.26285325,0.141395352,2.384697007,5/4/2015,5
1586,125,2015,5.275211831,11.37131563,0.140081221,2.350509577,5/5/2015,5
1587,126,2015,5.205546014,11.4800028,0.138844272,2.316809447,5/6/2015,5
1588,127,2015,5.136729786,11.58887968,0.137684363,2.283600586,5/7/2015,5
1589,128,2015,5.068770925,11.69791219,0.136601353,2.250886966,5/8/2015,5
1590,129,2015,5.00167721,11.80706628,0.135595103,2.218672558,5/9/2015,5
1591,130,2015,4.935456419,11.91630785,0.134665472,2.186961332,5/10/2015,5
1592,131,2015,4.870116333,12.02560284,0.13381232,2.155757259,5/11/2015,5
1593,132,2015,4.805664728,12.13491718,0.133035506,2.12506431,5/12/2015,5
1594,133,2015,4.742109385,12.24421679,0.13233489,2.094886455,5/13/2015,5
1595,134,2015,4.679458082,12.35346761,0.131710331,2.065227666,5/14/2015,5
1596,135,2015,4.617718597,12.46263555,0.13116169,2.036091914,5/15/2015,5
1597,136,2015,4.55689871,12.57168655,0.130688825,2.007483168,5/16/2015,5
1598,137,2015,4.4970062,12.68058652,0.130291596,1.979405401,5/17/2015,5
1599,138,2015,4.438048844,12.78930141,0.129969863,1.951862582,5/18/2015,5
1600,139,2015,4.380034264,12.89779815,0.129723459,1.924858613,5/19/2015,5
1601,140,2015,4.32296944,13.00604773,0.129552105,1.898397116,5/20/2015,5
1602,141,2015,4.266861196,13.11402217,0.129455496,1.872481644,5/21/2015,5
1603,142,2015,4.211716355,13.22169347,0.129433328,1.847115749,5/22/2015,5
1604,143,2015,4.157541741,13.32903364,0.129485295,1.822302985,5/23/2015,5
1605,144,2015,4.104344009,13.43601561,0.129611066,1.798046831,5/24/2015,5
1606,145,2015,4.052129158,13.54261589,0.129810206,1.774350481,5/25/2015,5
1607,146,2015,4.000903017,13.64881195,0.130082253,1.751217054,5/26/2015,5
1608,147,2015,3.950671248,13.75458205,0.130426718,1.7286496,5/27/2015,5
1609,148,2015,3.90143867,13.85990847,0.13084299,1.706650798,5/28/2015,5
1610,149,2015,3.853209254,13.96477747,0.131330329,1.685222962,5/29/2015,5
1611,150,2015,3.8059868,14.06917607,0.131887972,1.664368333,5/30/2015,5
1612,151,2015,3.759775109,14.17309128,0.132515155,1.644089149,5/31/2015,5
1613,152,2015,3.714577983,14.27651014,0.133211116,1.624387651,6/1/2015,6
1614,153,2015,3.670399223,14.37941965,0.133975091,1.60526608,6/2/2015,6
1615,154,2015,3.627242629,14.48180685,0.134806316,1.586726674,6/3/2015,6
1616,155,2015,3.585112003,14.58365876,0.135704029,1.568771674,6/4/2015,6
1617,156,2015,3.544011146,14.68496239,0.136667465,1.551403319,6/5/2015,6
1618,157,2015,3.503943859,14.78570478,0.137695862,1.53462385,6/6/2015,6
1619,158,2015,3.464913942,14.88587293,0.138788456,1.518435507,6/7/2015,6
1620,159,2015,3.426925198,14.9854542,0.139944484,1.502840529,6/8/2015,6
1621,160,2015,3.389981427,15.08443719,0.141163182,1.487841156,6/9/2015,6
1622,161,2015,3.354086431,15.18281083,0.142443787,1.473439629,6/10/2015,6
1623,162,2015,3.319244009,15.28056405,0.143785536,1.459638186,6/11/2015,6
1624,163,2015,3.285457964,15.37768578,0.145187666,1.446439069,6/12/2015,6
1625,164,2015,3.252732096,15.47416495,0.146649412,1.433844517,6/13/2015,6
1626,165,2015,3.221070207,15.56999049,0.148170012,1.42185677,6/14/2015,6
1627,166,2015,3.190476097,15.66515133,0.149748702,1.410478067,6/15/2015,6
1628,167,2015,3.160953384,15.75963633,0.151384701,1.399710571,6/16/2015,6
1629,168,2015,3.132504948,15.85343418,0.153077162,1.389556127,6/17/2015,6
1630,169,2015,3.105133484,15.94653347,0.154825216,1.380016504,6/18/2015,6
1631,170,2015,3.078841689,16.03892283,0.156627999,1.371093469,6/19/2015,6
1632,171,2015,3.053632259,16.13059086,0.158484643,1.36278879,6/20/2015,6
